sample_id,gold_relevance,review_evidence_excerpt,review_reason,predicted_relevance,review_reason_predicted,relevance_evidence
EX39-F6FFC50D122E,NOT_CATALYST,午报创业板指半日跌超1%，全市场超3900股飘绿，农业、养殖业等防御性板块逆势走强,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股早盘盘面综述，主体内容为农业、猪肉、油气、机器人等板块涨跌与涨停复盘，以及县域消费、北京车路云项目等新闻；未包含科创50指数/科创板/588080的制度、资金或产品事件，也未涉及重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦无半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实。宇树科技登陆科创板属非重要成分公司IPO事件，按排除规则不构成相关性。,科技股陷入调整，算力租赁方向跌幅明显，而算力硬件与半导体产业链再度分化整理
EX39-92A6C07B7549,NOT_CATALYST,台式电脑值得买清单 从网课剪辑到轻度建模全覆盖,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为面向大学生的台式电脑选购推荐清单，主体为惠普、联想、华硕、戴尔、微星等消费级PC产品，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦无半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实，属于消费电子产品推荐，按排除规则不构成催化剂。,基于这些真实痛点，我们精选五款2026年高适配度RX系列台式电脑，兼顾性能基线、扩展余量与长期使用稳定性。
EX39-1F031BC325A2,NOT_CATALYST,招商蛇口高管赵海峰被调查，涉嫌商务饭局中侵犯女性,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为招商蛇口浙江公司高管赵海峰被调查事件，涉及房地产企业人事与刑事案件，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦不涉及半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实，不符合研究范围。,招商蛇口高管赵海峰被调查，涉嫌商务饭局中侵犯女性
EX39-6AEFAFDF65E3,NOT_CATALYST,业绩超预期+低PE+融资客潜伏，仅17股上榜（名单）,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为业绩超预期股票盘点与融资资金排名，主体为骏成科技、工业富联、新易盛、鼎泰高科、中国人寿、药明康德等非科创50重要成分公司，未涉及科创50指数、科创板制度资金事件，也未涉及重要成分公司的直接供需、价格、政策或技术新增事实，属于泛科技与市场情绪类盘点，不满足研究范围。,据证券时报·数据宝统计，截至8月17日（下同），已公布2026年半年报、业绩快报或业绩预告的股票中，券商研报明确给予“超预期”评价的股票有73只。
EX39-55C326359F86,CATALYST_RELEVANT,远东股份“AIDC用全合成光纤预制棒制造”项目主体封顶！,DIRECT_SCOPE_FACT,NOT_CATALYST,新闻主体为远东股份（600869），不属于research_scope给出的科创50重要成分名单；事件为光纤预制棒项目封顶及定增进展，未直接改变半导体制造、AI芯片和算力的供需或科创板资金制度环境，因此不满足研究范围。,8月18日，远东智慧能源股份有限公司（简称：远东股份，股票代码：600869）AIDC用全合成光纤预制棒制造项目主体顺利封顶！
EX39-7CDB476978EB,NOT_CATALYST,科大讯飞的城墙与绕路的人,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为科大讯飞（002230.SZ），不属于research_scope给出的重要成分名单；文中虽提及华为昇腾、国产算力等半导体相关表述，但均为对科大讯飞业务模式的背景描述，未构成对科创50重要成分公司或半导体、AI芯片、算力直接供需/价格/政策/制裁/技术的新增可验证事实，故不满足研究范围。,科大讯飞（002230.SZ）的城墙还在，只是对手不再攻城了。
EX39-E2C347BE2C9F,NOT_CATALYST,宇树投资方称投机器人是无心插柳,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为宇树科技及其投资方首程控股，宇树科技不在科创50重要成分名单中，且内容为机器人赛道投资回顾与观点，未涉及科创50指数、科创板资金制度或重要成分公司的直接供需/基本面新增事实，属于泛机器人关联，按排除规则不成立。,宇树科技最新公告称，公司股票将于8月19日在上海证券交易所科创板上市。
EX39-2697FCF539B0,NOT_CATALYST,又现热门股！两连涨停，近40万手买单封板！农业板块，逆市拉升,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股上午行情综述，主要报道农业板块走强及瑞纳智能、亚太股份、大地熊等非科创50重要成分公司的半年报业绩，未包含科创50指数、科创板或588080相关的重大制度、资金或产品事件，也未涉及重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦无半导体制造、设备、材料、AI芯片和算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实。,今天（8月18日）上午A股市场主要指数走低，但跌势均相对温和。农业板块走强，是A股市场上午的重要亮点。
EX39-95E53C7425A2,NOT_CATALYST,天华新能上半年营收大增125% 净利润扭亏为盈达23亿元,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为天华新能，其不属于research_scope给出的重要成分名单，且事件为锂盐/锂电材料业绩与产能，与科创50核心暴露（半导体制造、设备、材料、AI芯片和算力）无直接供需或制度影响，也未涉及科创板或588080的制度、资金、产品事件。,
EX39-033F91F1B6D4,NOT_CATALYST,杭州地产酒局持续发酵，招商蛇口赵海峰第一个“栽了”,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为杭州地产酒局及招商蛇口、建发相关人事与地产项目新闻，未涉及科创50指数、科创板或588080，也未涉及任何重要成分公司或半导体、AI芯片、算力等科创50核心暴露的直接供需、政策、制裁或技术事实，不符合研究范围。,杭州地产酒局持续发酵，招商蛇口赵海峰第一个“栽了”
EX39-72BA71E1C800,NOT_CATALYST,"平安银行2026年中期业绩发布会
冀光恒：保持战略定力 筑牢发展根基 积蓄发展动能",OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为平安银行2026年中期业绩发布会内容，主体平安银行不属于科创50ETF重要成分公司名单，事件为银行业经营业绩与战略，未直接改变半导体、AI芯片和算力等科创50核心暴露的供需或制度环境，仅泛泛提及AI算力、半导体、新能源等赛道布局，不构成直接相关性。,围绕AI算力、半导体、新能源等核心赛道，纵深推进行业化经营。
EX39-92118412B43D,NOT_CATALYST,连续两届春晚完成“投资人教育”，宇树科技上市“中签相当于发财”,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为宇树科技（688836）科创板IPO上市及打新收益讨论，宇树科技不属于research_scope给出的重要成分名单，且内容为IPO营销、打新收益预测与泛机器人行业观点，未涉及科创50重要成分公司基本面、半导体/AI芯片算力直接供需或科创板资金制度环境的新增可验证事实，属于排除范围。,8月19日，人形机器人企业宇树科技正式登陆科创板，股票代码688836。
EX39-7109AA2FB024,NOT_CATALYST,一签最高可赚逾55万元！频准激光，刷新A股纪录,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为科创板新股频准激光上市首日大涨及打新收益纪录，频准激光不在重要成分名单内，且内容属于IPO营销/新股表现复述，未涉及科创50重要成分公司基本面、半导体AI芯片算力直接供需或科创板资金制度环境的新增可验证事实，符合exclude条款。,8月18日上市首日，科创板新股频准激光（688826）大幅上涨。
EX39-57C9DEB0B3E5,NOT_CATALYST,多股涨停！种业股集体异动,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股当日盘面综述与半年报业绩盘点，涉及种业股、石油石化、煤炭等板块及瑞纳智能、亚太股份、大地熊、海能技术等非重要成分公司；虽提及科创综指下跌及兆易创新、长鑫科技等成交额，但仅为行情复述，未包含改变科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境的新增可验证事实。,种业股成为今天（8月18日）上午市场最大热点。
EX39-E24F1EC6A021,NOT_CATALYST,中牧股份以7.27亿元收购圣雪大成、内蒙古圣雪大成控股权,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为中牧股份收购圣雪大成等医药原料药/兽药资产，中牧股份及标的公司均不属于科创50重要成分名单，事件与半导体制造、设备、材料、AI芯片和算力等科创50核心暴露无直接供需或制度影响，也不涉及科创板资金制度环境，故不满足研究范围。,中牧股份公告披露，公司以公开摘牌方式收购中核集团旗下中核铀业等主体持有的圣雪大成51%股权、内蒙古圣雪大成72.7272%股权事项取得重大进展。
EX39-73ADEEDB343D,NOT_CATALYST,浙海德曼：拟定增募资11.67亿元投入高端机床及机器人项目,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体浙海德曼不在科创50重要成分名单中，事件为定增募资投向高端机床及机器人项目，属于泛先进制造/泛机器人关联，未直接涉及半导体、AI芯片和算力的供需或制度变化，也不涉及科创50指数、科创板资金制度或重要成分公司基本面，故不满足研究范围。,浙海德曼披露向特定对象发行股票预案。公司拟募集资金总额不超过11.67亿元，扣除发行费用后，募集资金净额将用于“高端复合化机床产业化项目”和“高端精密机床与机器人硬件智造研发项目”。
EX39-8561CF229647,NOT_CATALYST,中信建投：先进封装的驱动力已由智能终端逐步切换至AI、HPC 等高算力应用,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为中信建投关于先进封装行业的券商深度报告复述，主体是行业趋势与市场规模预测，未涉及科创50指数、科创板或588080的制度/资金/产品事件，也未披露任何科创50重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链新增事实；文中未点名任何重要成分公司，属于无新增事实的券商观点与概念盘点，按exclude规则不构成催化。,中信建投在电子行业深度报告半导体研报中指出，算存光共驱，封测产业价值重估。
EX39-24729B2D3CFB,NOT_CATALYST,宇树科技明天上市，产业链核心标的曝光,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章核心为宇树科技科创板上市及人形机器人产业链标的盘点，宇树科技不在科创50重要成分名单中，且内容属于泛机器人概念与券商观点复述，未包含可能改变科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境的新增可验证事实。,8月17日晚间，宇树科技（688836.SH）公告称，公司股票将于2026年8月19日在上海证券交易所科创板上市。
EX39-332B702A0A14,NOT_CATALYST,技术转化叠加全球产能布局，西典新能蓄力前行未来可期,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为西典新能（603312.SH），不属于research_scope给出的重要成分名单，且事件为电连接、储能、员工持股等，与科创50ETF重要成分公司基本面、半导体/AI芯片算力直接供需或科创板资金制度环境无直接关系。,
EX39-A27AC5D2580A,NOT_CATALYST,从“车找桩”到“电找车”，欣旺达移动补能业务的商业逻辑,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为欣旺达移动补能业务，欣旺达不在科创50ETF重要成分名单中，且事件不直接改变半导体、AI芯片和算力的供需或科创板资金制度环境，属于泛新能源与泛科技关联，不满足研究范围。,近期，凭借大型体育赛事“出圈”的锂电巨头欣旺达首次向外界密集释放了其“商用补能车”的商业逻辑与产品亮点，在行业内引发广泛关注。
EX39-943D83784B79,NOT_CATALYST,财中ETF风向标｜上证消费逆势走强 消费ETF华夏(510630)盘中涨0.49%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主题为消费板块与消费ETF华夏(510630)的盘中表现、估值、费率及资金流向，并复述中邮证券对7月社零数据的点评。全文未涉及科创50指数、科创板或588080相关制度/资金/产品事件，也未涉及任何科创50重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦无半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实。属于只复述当天涨跌、资金排名与市场情绪，以及没有新增事实的券商观点复述，落入exclude范围。,截至8月18日13点16分，上证消费指数盘中报9408.31点，涨0.43%，成交额132.25亿元
EX39-6D2430578894,NOT_CATALYST,商务部等9部门发文活跃县域消费，食品饮料板块有望崛起？,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主题为商务部等9部门发文活跃县域消费及食品饮料板块表现，涉及食品ETF、白酒、大众品等，与科创50ETF重要成分公司、半导体/AI芯片算力核心暴露及科创板资金制度环境均无直接关系，属于研究范围排除的泛消费与市场情绪类内容。,消息方面，《商务部等9部门关于进一步激发下沉市场活力 活跃县域消费的意见》8月18日对外发布。
EX39-0D5AE24798C9,NOT_CATALYST,*ST棒杰再签重整投资协议 美年产业集团加码驰援,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为*ST棒杰（非科创板公司，也不属于科创50重要成分名单），内容为其预重整及重整投资协议签署，涉及财务投资人认购转增股票、资本公积创设等资本运作，与科创50指数、科创板资金制度环境及半导体/AI芯片等核心暴露无直接供需或制度影响，故不满足研究范围。,8月18日，*ST棒杰发布公告，公司及预重整管理人与两家财务投资人签署了《重整投资协议》，合计认购公司转增股票5870万股，为公司的预重整及重整工作再添“活水”。
EX39-277419D3612E,NOT_CATALYST,【中信建投地产 | 数据点睛】单月销售量价跌幅均收窄，北京新政有望提升楼市活力——2026年7月统计局房地产数据点评,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为中信建投对2026年7月统计局房地产数据的点评，内容全部围绕全国房地产销售、投资、房价、土地市场及北京楼市新政，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司的基本面或半导体、AI芯片、算力等核心暴露的直接供需、价格、政策、制裁或技术事实，属于研究范围明确排除的券商观点与行业数据复述。,统计局公布2026年7月房地产市场运行情况，7月单月房地产销售面积、投资额、新开工面积、竣工面积分别为4881万方、4935亿元、3461万方、1974万方
EX39-538C7DB316C5,NOT_CATALYST,创元科技上半年净利润增长11.47% 多个板块均衡发力,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为创元科技，其不在research_scope给出的重要成分名单中；文中虽提及半导体洁净工程、晶圆厂扩产等，但属于非重要成分公司的常规半年报业绩披露，未直接改变科创50重要成分公司基本面或半导体、AI芯片、算力的直接供需，也未涉及科创板或588080的制度、资金、产品事件，故不满足研究范围。,8月18日，创元科技披露2026年半年度报告。报告期内，公司营收稳步扩张，现金流持续改善，特高压绝缘子业务成为增长主力，半导体洁净、精密轴承赛道打开长期成长空间。
EX39-5A1149FBD037,NOT_CATALYST,前7个月北京服务机器人产量增长2.3倍,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为北京市统计局发布的北京前7个月经济数据，主体是北京服务机器人、工业机器人、新能源汽车等地方产业产量与投资数据，未涉及科创50指数、科创板或588080的制度/资金/产品事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实；文中提及的集成电路仅作为北京高技术制造业投资增长的带动因素之一，未指向具体重要成分公司或直接改变半导体、AI芯片和算力的供需，属于泛先进制造与地方产业活动，按研究范围应排除。,前7个月，北京固定资产投资(不含农户)增长4.3%，其中设备购置投资增长25.6%，互联网科技企业带动突出。第二产业投资增长28.5%，其中制造业投资增长30.2%，高技术制造业投资在集成电路、医药制造等项目带动下增长43.1%。
EX39-02DBD75916C3,NOT_CATALYST,瑞联新材获华星印刷专利许可 切入印刷OLED终端材料赛道,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为瑞联新材，其不属于research_scope给出的重要成分名单；事件为印刷OLED材料专利许可，与科创50核心暴露（半导体制造、设备、材料、AI芯片和算力）无直接供需或制度影响，也未涉及任何重要成分公司，故不满足研究范围。,瑞联新材公告称，公司近日与广州华星光电印刷显示技术有限公司（简称“华星印刷”）签署了《技术许可协议》。
EX39-EA464F80242B,NOT_CATALYST,BD大单增厚业绩、半年报扭亏为盈，石药创新增长能否持续？,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为石药创新（非科创板重要成分公司）的半年报业绩与BD合作，涉及创新药出海行业数据；未出现科创50指数、科创板资金制度、588080产品事件，也未涉及半导体制造、设备、材料、AI芯片算力等科创50核心暴露的直接供需或政策事实，与research_scope无直接相关性。,石药创新正式发布2026年半年度财报，公司经营结构、盈利状态及增长逻辑均出现阶段性变化。
EX39-D6511A6EF2CE,NOT_CATALYST,杠杆拉满！“小盘之光”159552融资余额直线飙升，创历史新高！无视沪指震荡，盘中再揽4000万！,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为中证2000增强ETF招商(159552)的融资余额、规模与超额收益，属于小微盘增强策略产品新闻，未涉及科创50指数、科创板或588080相关制度/资金/产品事件，也未涉及任何科创50重要成分公司的基本面或半导体、AI芯片、算力等核心暴露的直接供需、价格、政策、制裁或技术事实。,中证2000增强ETF招商(159552)融资余额攀升至7300万元，较一个月前接近翻倍，迭创历史新高。
EX39-E4915D47D849,NOT_CATALYST,75款移动应用违规收集信息 大疆九号公司满帮App登榜,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为九号公司、大疆、满帮等移动应用因违规收集个人信息被通报，涉及公司均不属于research_scope给出的科创50重要成分名单，事件为个人信息合规监管，与半导体制造、AI芯片算力等科创50核心暴露无直接供需或制度影响，也不改变科创板资金制度环境，故不满足研究范围。,国家计算机病毒应急处理中心检测发现75款违法违规收集使用个人信息的移动应用
EX39-C16CBC13D434,NOT_CATALYST,沉睡病房“活”起来 三甲服务“沉”下去 连云港海州打造15分钟家门口康复圈,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻内容为连云港海州区基层康复联合病房建设与分级诊疗民生报道，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦不涉及半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实，属于与科创50暴露无直接关系的常规地方医疗新闻。,南城社区卫生服务中心的蜕变，是海州区全域推进基层康复联合病房建设的生动缩影。
EX39-903CE3EEEBB7,NOT_CATALYST,联手中国石化，比亚迪把“闪充站”开进“加油站”,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为比亚迪与中国石化合作的闪充站启用及充电网络建设，涉及新能源汽车补能与传统能源网络合作；比亚迪、中国石化均不在科创50重要成分名单内，事件也不直接改变半导体制造、设备、材料、AI芯片和算力等科创50核心暴露的供需或制度环境，因此不满足研究范围。,近日，比亚迪闪充上海虹桥旗舰站正式启用。这是比亚迪在华东落地的首个闪充旗舰站，也是其与中国石化签署战略合作框架协议后，面向高密度城市出行场景打造的综合补能示范项目。
EX39-E43ED163EC81,NOT_CATALYST,豆丹换季生产有序推进 连云港特色产业助农增收,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章内容为连云港豆丹特色农产品种养与采收，属于地方农业产业新闻，未涉及科创50指数、科创板制度资金、重要成分公司或半导体/AI芯片算力等核心暴露，不符合研究范围。,八月中旬，连云港市海州区特色豆丹产业迎来换季生产关键期。
EX39-3B7FCD5E8C76,NOT_CATALYST,“818理财节”｜永安期货：期货及衍生品可作为传统理财的“升级补丁”,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为永安期货（600927.SH）在818理财节期间的期货及衍生品业务访谈，内容涉及期货市场成交数据、投资者教育、保险+期货、AI赋能等，主体为期货公司，与科创50ETF重要成分公司及半导体、AI芯片、算力等核心暴露无直接供需或制度影响，属于泛金融与泛科技内容，不满足研究范围。,存款、理财、股基构成财富管理的“基本盘”，负责流动性管理和长期增值；期货及衍生品则作为“卫星策略”，负责优化风险收益比。
EX39-BCB63A78F3BF,NOT_CATALYST,龙岩探索选育“第三棵树” 注入林业高质量发展新动能,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章内容为福建龙岩市林业“第三棵树”树种遴选培育与种植推广，属于地方林业生态与乡村振兴议题，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司或半导体、AI芯片、算力等科创50核心暴露的供需、价格、政策、制裁或技术事实，因此不满足研究范围。,作为全省率先启动林业“第三棵树”遴选培育工作的设区市，今年以来，龙岩锚定“提质、兴业、利民”发展目标，直面马尾松、杉木两大传统树种生态短板凸显、产业效益递减、松材线虫病防控压力加大等现实挑战
EX39-CAB8D9815762,NOT_CATALYST,全球首家机器人4S店营业额超6000万元,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主题为北京亦庄机器人4S店、开发者社区、供应链平台及机器人餐厅等泛机器人产业活动，未涉及科创50指数、科创板或588080的制度/资金/产品事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实；文中出现的芯片、通讯模组等仅为入驻企业品类列举，不构成对半导体、AI芯片和算力供需的直接改变，属于研究范围明确排除的泛机器人、泛先进制造或地方产业活动。,作为全球首家具身智能机器人4S店，RobotMall机器人4S店将传统汽车4S店模式引入机器人产业
EX39-A62EF1744C76,NOT_CATALYST,独家：邵新华不再兼任中国电信云网运营部总经理 专职总工程师一职,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章内容为中国电信集团内部高管职务调整，涉及邵新华不再兼任云网运营部总经理、专职总工程师，主体为中国电信（非科创板上市公司），与科创50ETF重要成分公司、半导体/AI芯片算力直接供需、科创板资金制度环境均无直接关系，属于研究范围排除的常规公司人事公告。,独家：邵新华不再兼任中国电信云网运营部总经理 专职总工程师一职
EX39-C6333415C1B5,NOT_CATALYST,建设银行农垦分行深度参与特色市集 赋能冰城文旅发展,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻内容为建设银行农垦分行参与哈尔滨特色市集的公益与普惠金融服务活动，主体为建设银行，事件为文旅消费场景的金融宣教与小微贷款推介，未涉及科创50指数、科创板或588080相关的制度、资金、产品事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦不涉及半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实，因此不满足研究范围。,建设银行农垦分行深度融入特色市集，依托“遇‘建’爱”公益品牌，创新打造“金融+商圈+公益惠民”融合服务模式，为冰城文旅高质量发展注入金融动能。
EX39-A707106CE932,NOT_CATALYST,格力电器创办技工学校，董明珠担任校长，首届招收300名初中毕业生，学费9000-15000元/学年不等，毕业后优先进入格力就业,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为格力电器创办技工学校，格力电器不在科创50ETF重要成分名单中，事件为职业教育办学与招生，未涉及半导体制造、设备、材料、AI芯片和算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实，也未涉及科创板或588080的制度、资金、产品事件，属于与研究标的无关的常规公司公告。,由格力电器创办的珠海市格力技工学校近日正式开启首届招生
EX39-F25AA392FC3B,CATALYST_RELEVANT,传音控股上半年净利润增四成，存储涨价备货致经营现金流净流出,DIRECT_SCOPE_FACT,CATALYST_RELEVANT,传音控股是科创50历史重要成分公司（名单内），本文披露其2026年半年度业绩、利润分配预案及存储涨价备货等新增事实，直接涉及重要成分公司基本面与半导体存储供需，符合研究范围。,8月18日，传音控股（688036.SH）披露2026年半年度报告。报告期内，公司实现营业收入354.31亿元，同比增长21.85%；归属于上市公司股东的净利润17.73亿元，同比增长46.22%
EX39-0F3A54A60E05,NOT_CATALYST,文远知行-W午后涨近6% 光大证券维持“买入”评级,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为文远知行-W（00800.HK）的业绩与光大证券研报观点，文远知行不在科创50ETF重要成分名单中，且事件与半导体制造、AI芯片和算力等科创50核心暴露无直接供需或制度关联，属于与588080无关的常规公司业绩与券商观点复述。,文远知行-W（00800）盘中涨逾6%，截至发稿，股价上涨5.82%，现报16.74港元，成交额1987.63万港元。
